Date,Open,High,Low,Close,Volume
12/15/2021,142.23342665334246,145.51827360710053,140.51661343560883,145.24057006835938,36370000
12/16/2021,145.96412418925743,146.4664725789084,142.42982768319294,143.26097106933594,33650000
12/17/2021,141.33187339915958,142.655437143821,140.141713281487,140.563232421875,50416000
12/20/2021,138.85239100741393,140.61235063263806,138.17895606354023,140.4462127685547,27192000
12/21/2021,140.88904290220043,142.68966664568237,139.35076199155114,142.29641723632812,28756000
12/22/2021,141.89474965551238,145.2991078691126,141.89474965551238,145.2147979736328,26322000
12/23/2021,145.29909901208103,147.028306818594,145.25148836497797,145.71218872070312,26384000
12/27/2021,146.04892654418316,147.12800557147986,145.9631335339908,146.694091796875,15976000
12/28/2021,147.02087190142421,147.08335898865232,144.85726596471994,145.4845733642578,18200000
12/29/2021,145.44240783326498,146.2085820571264,144.45358650051998,145.45281982421875,17788000
12/30/2021,145.49149904628018,146.0925342403559,144.79773962624193,145.00204467773438,15688000
12/31/2021,144.85278953169095,145.49597213944008,143.66461181640625,143.66461181640625,18136000
01/03/2022,143.86594988262885,144.65543012836076,142.53495522830957,143.802978515625,28646000
01/04/2022,144.2041576289817,145.2842353697018,142.53843558316575,143.21583557128906,28400000
01/05/2022,143.23616397542605,143.3150106060316,136.55935260045507,136.6456298828125,54618000
01/06/2022,135.8754939287169,138.7928795446468,135.43909829641714,136.61834716796875,37348000
01/07/2022,137.01308839091683,137.31361360301065,134.6535916733449,135.8938446044922,29760000
01/10/2022,133.97072480010584,137.68155536055949,132.07291243739996,137.53277587890625,44408000
01/11/2022,136.87574497844983,139.06663719581033,135.5720211712193,138.59056091308594,28730000
01/12/2022,139.99293049410736,141.4389864287953,139.54117421787691,140.27113342285156,26108000
01/13/2022,140.3797392243777,141.67901339710585,137.27440842260475,137.45095825195312,31436000
01/14/2022,135.9553241572003,139.5883072001904,135.87549384235362,138.33714294433594,29662000
01/18/2022,135.05874499682633,136.00740156008052,134.32828625328975,134.88319396972656,34872000
01/19/2022,135.40439065709728,136.82862410530518,133.90875636510398,134.00892639160156,28648000
01/20/2022,135.133105704383,136.49783311871093,131.87453108390275,132.2147216796875,29908000
01/21/2022,131.506600309101,133.75996411235568,129.02014712662628,129.28297424316406,55652000
01/24/2022,124.94532175448224,130.12749709636913,123.47944046052136,129.7317657470703,76622000
01/25/2022,127.68468965184117,128.3382842647663,125.46354548795776,125.89447784423828,46960000
01/26/2022,130.04418655853962,131.9097642410679,126.09978210305361,128.17364501953125,49130000
01/27/2022,130.2276601350221,131.56510157140477,127.87559438564548,127.947509765625,31950000
01/28/2022,128.59613680815025,132.2633368035548,127.43176448871137,132.25787353515625,34362000
01/31/2022,133.06225920242,134.3625173657848,131.1257647038749,134.19439697265625,39986000
02/01/2022,136.466592286511,136.66346669345492,133.2670388818161,136.51568603515625,68644000
02/02/2022,150.01017866907893,150.3042417927189,144.32963459516995,146.7868194580078,123200000
02/03/2022,144.5111378369467,148.4480970136978,141.49604864905484,141.9170684814453,71518000
02/04/2022,142.26865554288074,143.68742564570832,139.36316498296367,142.11839294433594,57998000
02/07/2022,143.06754453763955,143.06754453763955,137.76139385139092,138.0599365234375,54974000
02/08/2022,137.8868730262489,138.8523885484705,135.8908729676065,138.25631713867188,54284000
02/09/2022,139.80796270595044,141.3561711201522,139.03782352988043,140.43130493164062,40144000
02/10/2022,138.55834861838682,140.32474033437092,136.82615909123334,137.4837188720703,39330000
02/11/2022,137.46387619119915,138.01580259283259,132.30648944702975,133.1817626953125,39958000
02/14/2022,132.16417235989616,135.1827270188193,132.16417235989616,134.41506958007812,34302000
02/15/2022,136.4428286652739,136.97642823757116,134.70817226050195,135.4887237548828,26680000
02/16/2022,135.52635776433524,136.95405656109108,133.81797410147496,136.60891723632812,25022000
02/17/2022,135.12619300415574,135.98955606011734,131.3925552622797,131.4525604248047,38950000
02/18/2022,132.37293985364457,132.97100892915242,129.12925617493363,129.3340606689453,45620000
02/22/2022,128.77369451228557,131.09699145275212,127.17242689104972,128.74940490722656,44990000
02/23/2022,130.56933788926054,130.96853484878528,126.4821167334988,126.54212188720703,32786000
02/24/2022,123.92923223959937,131.90977476291786,123.92923223959937,131.60330200195312,54456000
02/25/2022,132.4572527893111,134.16265544616002,130.67150526556998,133.35731506347656,36406000
02/28/2022,131.95933857117558,134.63868565985877,131.50558464556352,133.94989013671875,38864000
03/01/2022,133.77287444721637,135.13858587625842,132.1264932248051,132.9625701904297,26496000
03/02/2022,133.5244239122076,134.15371378545083,131.9806796935572,133.4683837890625,23520000
03/03/2022,134.8950682854782,135.32105186734134,131.9350362852021,132.8018798828125,24604000
03/04/2022,131.83788309122372,132.75430495921202,129.26910212432648,130.8252410888672,30430000
03/07/2022,130.41016532100002,130.6551346655655,125.25972533418172,125.34254455566406,45112000
03/08/2022,125.21510386863837,130.1741178832379,124.64432087127925,126.0625991821289,40428000
03/09/2022,130.17408423533303,132.63921358116326,128.8356441562946,132.3262939453125,37026000
03/10/2022,130.19000303239358,132.17955633727135,129.83940035172492,131.34396362304688,27102000
03/11/2022,132.39424653455924,132.69873673623212,128.56886893727994,128.805908203125,31526000
03/14/2022,129.18232020379136,129.34001346575886,124.2481025769408,124.9185562133789,38812000
03/15/2022,125.93516041311607,128.79007444618782,124.68995111051669,128.13894653320312,30920000
03/16/2022,129.66133986214837,132.24001771815753,127.67921762993845,132.18795776367188,35576000
03/17/2022,132.05753605900716,132.9814035170428,131.1014338034284,132.74188232421875,28264000
03/18/2022,132.3307953908697,135.12718720596732,131.17435293501333,135.00965881347656,44566000
03/21/2022,135.04731283585534,135.9265509358955,132.9932904748799,134.98582458496094,26832000
03/22/2022,134.9858461376951,139.89378371835335,134.9858461376951,138.72146606445312,35496000
03/23/2022,137.56551524552734,138.44425402347676,136.70513365586095,137.1420135498047,25154000
03/24/2022,138.05894880404426,140.45812610885343,136.62133716164368,140.41151428222656,26396000
03/25/2022,140.7526772850465,140.87070507937713,138.59203769066454,140.5116729736328,24126000
03/28/2022,139.74551627484473,140.83848798996723,138.66543848117558,140.2959747314453,35050000
03/29/2022,141.47820601311636,142.6148082235357,140.87418935059165,141.3373565673828,34318000
03/30/2022,141.29221863890226,141.55058130392723,140.43926771554987,140.77499389648438,19884000
03/31/2022,140.88853656508715,140.9430935807132,137.88487396414888,137.92752075195312,37524000
04/01/2022,138.3564979945896,139.3195316638882,137.1737682495904,139.0016632080078,25942000
04/04/2022,139.20794293991247,142.53395362091976,139.1603322944685,141.7995147705078,25942000
04/05/2022,141.69787954637118,141.8183741448747,139.23176584389168,139.4385528564453,21418000
04/06/2022,137.6126258686909,138.21812553888182,134.40612601563646,135.42868041992188,32468000
04/07/2022,134.89507649085877,136.04012309209003,133.12718701050363,134.7745819091797,26234000
04/08/2022,134.47208496943966,134.5578779659387,131.87554910979466,132.19491577148438,25142000
04/11/2022,130.7429022435412,131.0096943800276,127.6137659968596,127.76749420166016,36884000
04/12/2022,130.5212423290769,130.5212423290769,125.74967490379522,126.66758728027344,32710000
04/13/2022,126.95075200878496,129.26561926423614,126.6938724329844,128.8292236328125,27928000
04/14/2022,129.40993832117093,129.40993832117093,125.56322179244722,125.69116973876953,31598000
04/18/2022,125.95894510688915,127.16149984822547,125.14764969712186,126.62989807128906,20808000
04/19/2022,126.64477542409657,129.26461711503015,125.95844660693362,128.9432830810547,26490000
04/20/2022,129.81904388797793,130.3218916355038,126.45485065417712,126.99041748046875,31696000
04/21/2022,128.1905088826277,129.0320490590413,123.50572537982224,123.79136657714844,36446000
04/22/2022,123.97535142196246,124.37405657587937,117.95015236959706,118.65482330322266,56884000
04/25/2022,118.12469276013913,122.26695521347695,117.53953279206783,122.06512451171875,46128000
04/26/2022,121.29201669374567,121.5057500530437,117.53953053843702,117.6773910522461,73054000
04/27/2022,113.53116592670582,116.2809382238553,111.81237758233146,113.35760498046875,91820000
04/28/2022,115.46072646475163,118.66870978777183,113.17957694674581,117.55094909667969,48884000
04/29/2022,115.77760037683389,116.9533836790152,112.88153803374084,113.17411804199219,42676000
05/02/2022,112.47538421530977,115.78850102043891,111.67698273748518,115.62733459472656,35534000
05/03/2022,115.47610271052352,117.47111931005959,115.08335264004303,116.37220001220703,24968000
05/04/2022,116.07216443085974,121.84742986414153,114.1723618582886,121.25879669189453,49916000
05/05/2022,119.21866011890872,120.04681450711568,114.06277194925556,115.55047607421875,45840000
05/06/2022,114.24030932144473,116.60774359414943,113.08089313905965,114.79769897460938,39710000
05/09/2022,112.32164753785878,114.13367438835873,111.08239366611014,111.58870697021484,40802000
05/10/2022,114.56065900721823,115.29707287210782,111.97502692676184,113.457275390625,39900000
05/11/2022,112.30828274140973,115.41064030425353,112.30828274140973,112.67127990722656,37534000
05/12/2022,110.46452055455832,113.35810103264562,108.92424938909092,111.91899871826172,53836000
05/13/2022,113.594142514748,116.90875017939355,112.67375572924637,115.09920501708984,35038000
05/16/2022,114.0131798264507,115.21772470104247,112.95592377559407,113.50686645507812,25990000
05/17/2022,115.88273735100042,115.94175125327278,113.92839273794735,115.51824951171875,23054000
05/18/2022,114.05730975978481,114.45403235058096,110.64104162864625,110.98222351074219,35126000
05/19/2022,110.5180627695379,112.08362213791699,109.09829397497361,109.4791488647461,34144000
05/20/2022,111.03330620451212,111.26390609492667,104.92926089526213,108.01525115966797,48962000
05/23/2022,108.68918571926903,111.22819834582448,107.84962051186193,110.57410430908203,37184000
05/24/2022,104.90496623527923,105.58583938493665,101.04932840845038,105.1013412475586,76780000
05/25/2022,104.12489705414852,105.62698566700652,103.00515400506396,104.93768310546875,40258000
05/26/2022,104.81073736570944,107.75886699890704,104.36243908840518,106.90889739990234,37948000
05/27/2022,108.58553629317109,111.39729602913795,108.24385499776788,111.39580535888672,37914000
05/31/2022,111.82228915461961,114.78629421531303,111.15976563053904,112.8294677734375,50012000
06/01/2022,113.91351567650608,116.14159882441551,112.32166882859197,112.95840454101562,36606000
06/02/2022,113.06551449385536,116.93304735382672,112.02065295107872,116.65831756591797,37992000
06/03/2022,115.11110111753601,115.36798068092384,112.5879563145143,113.6020736694336,26136000
06/06/2022,115.74785337637843,118.36869420913727,115.2117870867129,115.86290740966797,33542000
06/07/2022,114.53388373543117,116.72626645111426,114.10889889465038,116.18920135498047,31590000
06/08/2022,115.80438756918971,117.59856463960712,115.64421237528563,116.23334503173828,26108000
06/09/2022,115.37393150433296,117.32927476403499,113.83515114216875,113.8941650390625,25798000
06/10/2022,111.52326180460535,112.3504249488664,109.46130149167207,110.25028228759766,41452000
06/13/2022,105.91113796225396,107.89969964994525,105.24911389802193,105.52037048339844,47252000
06/14/2022,105.66171972879,107.03982566560859,104.93274403233468,105.84073638916016,33706000
06/15/2022,107.65522217666569,110.5101281231061,106.78690296928498,108.86473083496094,39698000
06/16/2022,106.34207999882139,107.75787626146192,104.27615475355856,105.16431427001953,51684000
06/17/2022,105.16431896946578,107.80846549966309,104.18491071395393,106.26522064208984,51376000
06/21/2022,108.03657603615589,111.56739902352787,107.70977872020165,110.62964630126953,47416000
06/22/2022,109.6502478770662,112.41737098859431,109.47767062090766,110.57361602783203,30774000
06/23/2022,111.31151031036939,111.81832309519362,109.5947045131696,111.3219223022461,28362000
06/24/2022,112.06874621725599,117.11107066416578,112.02659127406567,117.00791931152344,41164000
06/27/2022,117.30348914348141,117.60747238809732,114.23534152789627,114.88398742675781,36420000
06/28/2022,114.8532296266053,116.34788004318068,110.93114755882172,111.08934020996094,35792000
06/29/2022,110.63758563635704,112.23289804690751,109.96365128893204,110.78585815429688,24716000
06/30/2022,109.09830333262894,109.97902466562923,105.87494437052855,108.0698013305664,43170000
07/01/2022,107.04823602503195,108.35444147045118,105.85559392220435,107.84614562988281,35476000
07/05/2022,106.22256636530622,112.44761288334064,104.86478520912014,112.33454895019531,39342000
07/06/2022,112.37324154606672,114.64198891272858,110.5622056578975,113.63282775878906,37432000
07/07/2022,114.13666975081995,118.2124805128393,113.89219223353552,117.80931091308594,40936000
07/08/2022,116.28887225514453,118.70390952621402,115.94322591003493,118.37512969970703,38238000
07/11/2022,117.03075205965408,117.03075205965408,114.38511466684228,114.72827911376953,31196000
07/12/2022,115.26235327439865,116.01513422724025,112.75805737728307,113.08584594726562,29960000
07/13/2022,110.78534420231458,113.25989453737738,110.28994228981075,110.4406967163086,43722000
07/14/2022,109.30708832837976,110.18235402261737,107.48464911605639,109.46279907226562,37004000
07/15/2022,111.08242338983389,112.2130780821122,109.99094230881713,110.86124420166016,46770000
07/18/2022,111.71666191412223,112.74813768915693,107.48166747224792,108.1362533569336,43164600
07/19/2022,109.94133979066089,113.08535287704044,108.66191325988503,112.8770751953125,36530900
07/20/2022,112.24231216588865,114.45403556404811,111.55797343357686,112.9663314819336,35600400
07/21/2022,113.34322710024298,113.61101810390477,110.19921392026373,113.4027328491211,32676200
07/22/2022,110.09010519867219,111.41911725096242,105.62699282575305,107.01551818847656,48901200
07/25/2022,107.52133180810117,108.96936280799288,105.42862755501386,106.62870788574219,34690900
07/26/2022,105.72616102673679,106.32124110364808,103.21690153174416,104.15911102294922,47991000
07/27/2022,108.36436356281115,112.9762475648789,107.12461020563455,112.13320922851562,59858500
07/28/2022,111.44888817788124,113.40273342218575,110.54634395877491,113.28372192382812,32816600
07/29/2022,112.15305449933629,115.75329568436271,112.13321420730232,115.36649322509766,37223400
08/01/2022,114.35486029276694,115.76321838407448,113.4027229923445,113.91846466064453,26034300
08/02/2022,113.06552194158387,115.39625706472798,112.78781836154697,114.1862564086914,20236000
08/03/2022,114.76150045832908,117.64765022278551,114.53339005300344,117.11207580566406,28499000
08/04/2022,116.51698947915064,117.80632850385459,115.93182192650802,117.2211685180664,21602900
08/05/2022,115.27723158541431,117.14181794438285,115.0491136341377,116.50706481933594,19159500
08/08/2022,117.41953186952958,119.16510690112827,115.92190753578308,116.33847045898438,19138300
08/09/2022,116.17977170860331,116.35829650347921,114.76149349565979,115.6739501953125,19086500
08/10/2022,117.80633141765588,119.92878873304059,117.43936923676468,118.71878814697266,30930400
08/11/2022,120.28583048192732,120.49410814131456,117.58812592192379,117.86582946777344,24293700
08/12/2022,119.27419055535846,120.68254852294922,118.48074539699118,120.68254852294922,19096300
08/15/2022,120.13706749098401,121.29748248930953,119.62133337705963,121.07928466796875,19494800
08/16/2022,120.5238677790755,121.42641192061868,119.65108407641937,120.702392578125,19041200
08/17/2022,119.13535751738875,120.2957650012785,118.40141798211481,118.57003021240234,22847000
08/18/2022,118.45099701321593,119.82960216377192,117.74681800275492,119.18492889404297,17987700
08/19/2022,118.08402472990431,118.17329090592166,115.80288310465481,116.24919128417969,21809500
08/22/2022,114.25568820182478,114.68216374085563,112.9167558336111,113.30355834960938,21456600
08/23/2022,112.54979152761548,114.0672486879377,112.5001983580296,112.92667388916016,15870400
08/24/2022,112.5696116974473,113.83911800192885,111.94477869138811,112.758056640625,17734600
08/25/2022,113.3035459506188,115.76322014148404,113.17461431501371,115.69379425048828,16956800
08/26/2022,113.77960949375512,114.17633209597903,109.28674437319086,109.43550872802734,37245700
08/29/2022,109.08839096914106,110.04052077631388,107.9081507488915,108.52306365966797,21191200
08/30/2022,109.26691024996742,109.59420698279374,106.91634250859858,108.0469970703125,27513300
08/31/2022,109.74298212503663,109.94133965972561,107.24363481356808,107.33290100097656,28627000
09/01/2022,107.39239258453512,109.54460257617076,106.4799359383376,108.84042358398438,28360900
09/02/2022,109.68347241560721,109.8322443549404,106.38077471005731,106.96593475341797,24160700
09/06/2022,106.42043703294185,107.14444879573196,104.91289263064388,105.9344482421875,25068300
09/07/2022,106.18239517986085,109.07846482937784,106.02371068181908,108.55280303955078,23167000
09/08/2022,107.15436785234293,108.70157768967908,106.28158417405022,107.4915771484375,24238300
09/09/2022,108.17592320190764,110.08018262294702,108.12633003878351,109.74297332763672,23197700
